turboFFT, 1, 0,    0.002,    0.005,    0.032
turboFFT, 1, 1,    0.002,    0.012,    0.074
turboFFT, 1, 2,    0.002,    0.023,    0.148
turboFFT, 1, 3,    0.002,    0.047,    0.299
turboFFT, 1, 4,    0.002,    0.092,    0.590
turboFFT, 1, 5,    0.002,    0.187,    1.194
turboFFT, 1, 6,    0.002,    0.371,    2.375
turboFFT, 1, 7,    0.002,    0.755,    4.830
turboFFT, 1, 8,    0.002,    1.463,    9.360
turboFFT, 1, 9,    0.016,    0.322,    2.062
turboFFT, 1, 10,    0.016,    0.647,    4.139
turboFFT, 1, 11,    0.016,    1.270,    8.129
turboFFT, 1, 12,    0.016,    2.554,   16.348
turboFFT, 1, 13,    0.016,    4.998,   31.988
turboFFT, 1, 14,    0.017,    9.858,   63.088
turboFFT, 1, 15,    0.017,   19.572,  125.260
turboFFT, 1, 16,    0.017,   38.496,  246.376
turboFFT, 1, 17,    0.017,   76.290,  488.255
turboFFT, 1, 18,    0.019,  139.867,  895.148
turboFFT, 1, 19,    0.036,  143.732,  919.884
turboFFT, 1, 20,    0.064,  163.017, 1043.307
turboFFT, 1, 21,    0.127,  164.763, 1054.481
turboFFT, 1, 22,    0.239,  175.700, 1124.478
turboFFT, 1, 23,    0.460,  182.194, 1166.040
turboFFT, 1, 24,    0.910,  184.357, 1179.882
turboFFT, 1, 25,    1.803,  186.088, 1190.965
turboFFT, 1, 26,    3.596,  186.636, 1194.471
turboFFT, 1, 27,    7.175,  187.074, 1197.274
turboFFT, 2, 0,    0.002,    0.023,    0.074
turboFFT, 2, 1,    0.002,    0.046,    0.148
turboFFT, 2, 2,    0.002,    0.094,    0.300
turboFFT, 2, 3,    0.002,    0.189,    0.606
turboFFT, 2, 4,    0.002,    0.378,    1.210
turboFFT, 2, 5,    0.002,    0.759,    2.429
turboFFT, 2, 6,    0.002,    1.512,    4.839
turboFFT, 2, 7,    0.002,    3.002,    9.606
turboFFT, 2, 8,    0.002,    5.959,   19.069
turboFFT, 2, 9,    0.018,    1.116,    3.570
turboFFT, 2, 10,    0.019,    2.191,    7.010
turboFFT, 2, 11,    0.019,    4.376,   14.003
turboFFT, 2, 12,    0.019,    8.764,   28.045
turboFFT, 2, 13,    0.019,   17.265,   55.249
turboFFT, 2, 14,    0.019,   34.225,  109.519
turboFFT, 2, 15,    0.019,   67.747,  216.791
turboFFT, 2, 16,    0.020,  133.398,  426.875
turboFFT, 2, 17,    0.022,  242.942,  777.414
turboFFT, 2, 18,    0.036,  291.790,  933.727
turboFFT, 2, 19,    0.064,  328.715, 1051.890
turboFFT, 2, 20,    0.135,  311.135,  995.633
turboFFT, 2, 21,    0.267,  313.832, 1004.263
turboFFT, 2, 22,    0.534,  313.917, 1004.533
turboFFT, 2, 23,    1.060,  316.572, 1013.031
turboFFT, 2, 24,    2.114,  317.502, 1016.005
turboFFT, 2, 25,    4.210,  318.777, 1020.085
turboFFT, 2, 26,    8.453,  317.560, 1016.191
turboFFT, 3, 0,    0.002,    0.070,    0.150
turboFFT, 3, 1,    0.002,    0.142,    0.304
turboFFT, 3, 2,    0.002,    0.286,    0.610
turboFFT, 3, 3,    0.002,    0.565,    1.205
turboFFT, 3, 4,    0.002,    1.145,    2.443
turboFFT, 3, 5,    0.002,    2.268,    4.839
turboFFT, 3, 6,    0.002,    4.554,    9.715
turboFFT, 3, 7,    0.002,    8.972,   19.140
turboFFT, 3, 8,    0.023,    1.316,    2.808
turboFFT, 3, 9,    0.024,    2.576,    5.497
turboFFT, 3, 10,    0.024,    5.172,   11.034
turboFFT, 3, 11,    0.024,   10.251,   21.869
turboFFT, 3, 12,    0.024,   20.280,   43.264
turboFFT, 3, 13,    0.025,   40.084,   85.511
turboFFT, 3, 14,    0.025,   79.472,  169.541
turboFFT, 3, 15,    0.027,  143.787,  306.745
turboFFT, 3, 16,    0.030,  264.571,  564.418
turboFFT, 3, 17,    0.044,  355.324,  758.025
turboFFT, 3, 18,    0.074,  427.986,  913.036
turboFFT, 3, 19,    0.126,  500.797, 1068.367
turboFFT, 3, 20,    0.244,  516.737, 1102.372
turboFFT, 3, 21,    0.467,  538.364, 1148.511
turboFFT, 3, 22,    0.908,  554.194, 1182.281
turboFFT, 3, 23,    1.793,  561.456, 1197.774
turboFFT, 3, 24,    3.568,  564.237, 1203.705
turboFFT, 3, 25,    7.150,  563.166, 1201.421
turboFFT, 4, 0,    0.002,    0.192,    0.308
turboFFT, 4, 1,    0.002,    0.339,    0.542
turboFFT, 4, 2,    0.002,    0.786,    1.257
turboFFT, 4, 3,    0.002,    1.575,    2.520
turboFFT, 4, 4,    0.002,    3.095,    4.952
turboFFT, 4, 5,    0.002,    6.154,    9.846
turboFFT, 4, 6,    0.002,   12.698,   20.317
turboFFT, 4, 7,    0.002,   24.288,   38.861
turboFFT, 4, 8,    0.024,    3.387,    5.419
turboFFT, 4, 9,    0.024,    6.747,   10.796
turboFFT, 4, 10,    0.024,   13.463,   21.541
turboFFT, 4, 11,    0.025,   25.914,   41.463
turboFFT, 4, 12,    0.024,   53.648,   85.836
turboFFT, 4, 13,    0.025,  104.290,  166.864
turboFFT, 4, 14,    0.025,  209.648,  335.437
turboFFT, 4, 15,    0.029,  357.651,  572.242
turboFFT, 4, 16,    0.041,  510.008,  816.012
turboFFT, 4, 17,    0.070,  597.984,  956.774
turboFFT, 4, 18,    0.126,  664.026, 1062.441
turboFFT, 4, 19,    0.237,  708.689, 1133.902
turboFFT, 4, 20,    0.456,  735.440, 1176.704
turboFFT, 4, 21,    0.887,  756.769, 1210.831
turboFFT, 4, 22,    1.747,  768.334, 1229.334
turboFFT, 4, 23,    3.472,  773.075, 1236.919
turboFFT, 4, 24,    6.934,  774.276, 1238.842
turboFFT, 5, 0,    0.002,    0.458,    0.586
turboFFT, 5, 1,    0.002,    0.938,    1.201
turboFFT, 5, 2,    0.002,    1.890,    2.420
turboFFT, 5, 3,    0.002,    3.752,    4.803
turboFFT, 5, 4,    0.002,    7.547,    9.660
turboFFT, 5, 5,    0.002,   15.152,   19.394
turboFFT, 5, 6,    0.002,   30.303,   38.788
turboFFT, 5, 7,    0.032,    3.234,    4.140
turboFFT, 5, 8,    0.032,    6.330,    8.103
turboFFT, 5, 9,    0.032,   12.745,   16.314
turboFFT, 5, 10,    0.032,   25.562,   32.719
turboFFT, 5, 11,    0.032,   50.558,   64.714
turboFFT, 5, 12,    0.032,  100.897,  129.148
turboFFT, 5, 13,    0.033,  200.293,  256.376
turboFFT, 5, 14,    0.035,  372.262,  476.495
turboFFT, 5, 15,    0.047,  554.000,  709.120
turboFFT, 5, 16,    0.067,  777.414,  995.090
turboFFT, 5, 17,    0.124,  847.726, 1085.089
turboFFT, 5, 18,    0.239,  876.161, 1121.487
turboFFT, 5, 19,    0.456,  920.133, 1177.770
turboFFT, 5, 20,    0.865,  969.525, 1240.992
turboFFT, 5, 21,    1.704,  984.715, 1260.435
turboFFT, 5, 22,    3.378,  993.190, 1271.283
turboFFT, 5, 23,    6.741,  995.556, 1274.312
turboFFT, 6, 0,    0.002,    1.124,    1.199
turboFFT, 6, 1,    0.002,    2.260,    2.411
turboFFT, 6, 2,    0.002,    4.545,    4.848
turboFFT, 6, 3,    0.002,    9.125,    9.734
turboFFT, 6, 4,    0.029,    1.061,    1.131
turboFFT, 6, 5,    0.029,    2.098,    2.238
turboFFT, 6, 6,    0.029,    4.198,    4.478
turboFFT, 6, 7,    0.029,    8.386,    8.945
turboFFT, 6, 8,    0.030,   16.511,   17.612
turboFFT, 6, 9,    0.030,   33.025,   35.227
turboFFT, 6, 10,    0.030,   66.029,   70.431
turboFFT, 6, 11,    0.030,  129.963,  138.627
turboFFT, 6, 12,    0.030,  258.341,  275.564
turboFFT, 6, 13,    0.043,  363.927,  388.189
turboFFT, 6, 14,    0.064,  494.960,  527.957
turboFFT, 6, 15,    0.096,  656.104,  699.844
turboFFT, 6, 16,    0.171,  737.630,  786.806
turboFFT, 6, 17,    0.309,  815.091,  869.430
turboFFT, 6, 18,    0.596,  844.006,  900.273
turboFFT, 6, 19,    1.168,  861.501,  918.934
turboFFT, 6, 20,    2.308,  872.328,  930.483
turboFFT, 6, 21,    4.620,  871.622,  929.730
turboFFT, 6, 22,    9.364,  860.030,  917.366
turboFFT, 7, 0,    0.002,    2.564,    2.344
turboFFT, 7, 1,    0.002,    5.283,    4.830
turboFFT, 7, 2,    0.002,   10.687,    9.771
turboFFT, 7, 3,    0.002,   21.293,   19.468
turboFFT, 7, 4,    0.034,    2.115,    1.934
turboFFT, 7, 5,    0.034,    4.158,    3.801
turboFFT, 7, 6,    0.035,    8.307,    7.595
turboFFT, 7, 7,    0.035,   16.580,   15.159
turboFFT, 7, 8,    0.035,   32.965,   30.140
turboFFT, 7, 9,    0.035,   65.557,   59.938
turboFFT, 7, 10,    0.035,  130.375,  119.200
turboFFT, 7, 11,    0.035,  259.100,  236.891
turboFFT, 7, 12,    0.036,  510.269,  466.531
turboFFT, 7, 13,    0.061,  605.533,  553.630
turboFFT, 7, 14,    0.081,  909.500,  831.543
turboFFT, 7, 15,    0.132, 1114.287, 1018.777
turboFFT, 7, 16,    0.241, 1217.059, 1112.739
turboFFT, 7, 17,    0.456, 1288.901, 1178.424
turboFFT, 7, 18,    0.883, 1330.328, 1216.300
turboFFT, 7, 19,    1.737, 1352.445, 1236.521
turboFFT, 7, 20,    3.456, 1359.299, 1242.788
turboFFT, 7, 21,    6.979, 1346.235, 1230.843
turboFFT, 8, 0,    0.002,    5.926,    4.741
turboFFT, 8, 1,    0.002,   11.918,    9.534
turboFFT, 8, 2,    0.002,   24.151,   19.321
turboFFT, 8, 3,    0.002,   48.393,   38.715
turboFFT, 8, 4,    0.053,    3.089,    2.471
turboFFT, 8, 5,    0.053,    6.130,    4.904
turboFFT, 8, 6,    0.053,   12.267,    9.814
turboFFT, 8, 7,    0.053,   24.530,   19.624
turboFFT, 8, 8,    0.054,   48.765,   39.012
turboFFT, 8, 9,    0.054,   97.535,   78.028
turboFFT, 8, 10,    0.054,  193.939,  155.152
turboFFT, 8, 11,    0.055,  383.970,  307.176
turboFFT, 8, 12,    0.069,  609.495,  487.596
turboFFT, 8, 13,    0.100,  839.183,  671.346
turboFFT, 8, 14,    0.163, 1026.768,  821.414
turboFFT, 8, 15,    0.265, 1266.014, 1012.811
turboFFT, 8, 16,    0.498, 1347.429, 1077.943
turboFFT, 8, 17,    0.952, 1410.011, 1128.009
turboFFT, 8, 18,    1.878, 1429.671, 1143.737
turboFFT, 8, 19,    3.713, 1445.763, 1156.611
turboFFT, 8, 20,    7.450, 1441.322, 1153.057
turboFFT, 9, 0,    0.002,   13.235,    9.412
