turboFFT, 1, 0,    0.009,    0.001,    0.007
turboFFT, 1, 1,    0.009,    0.002,    0.014
turboFFT, 1, 2,    0.009,    0.005,    0.029
turboFFT, 1, 3,    0.009,    0.009,    0.058
turboFFT, 1, 4,    0.009,    0.018,    0.116
turboFFT, 1, 5,    0.009,    0.036,    0.232
turboFFT, 1, 6,    0.009,    0.069,    0.443
turboFFT, 1, 7,    0.009,    0.139,    0.890
turboFFT, 1, 8,    0.009,    0.277,    1.774
turboFFT, 1, 9,    0.009,    0.550,    3.520
turboFFT, 1, 10,    0.009,    1.089,    6.971
turboFFT, 1, 11,    0.009,    2.181,   13.960
turboFFT, 1, 12,    0.010,    4.291,   27.462
turboFFT, 1, 13,    0.010,    8.502,   54.414
turboFFT, 1, 14,    0.010,   16.111,  103.109
turboFFT, 1, 15,    0.011,   29.759,  190.456
turboFFT, 1, 16,    0.013,   50.481,  323.076
turboFFT, 1, 17,    0.017,   75.838,  485.362
turboFFT, 1, 18,    0.025,  103.044,  659.482
turboFFT, 1, 19,    0.045,  117.263,  750.484
turboFFT, 1, 20,    0.079,  133.068,  851.635
turboFFT, 1, 21,    0.146,  143.685,  919.582
turboFFT, 1, 22,    0.280,  149.549,  957.112
turboFFT, 1, 23,    0.549,  152.746,  977.574
turboFFT, 1, 24,    1.087,  154.324,  987.676
turboFFT, 1, 25,    2.162,  155.166,  993.062
turboFFT, 1, 26,    4.508,  148.874,  952.791
turboFFT, 1, 27,    9.601,  139.789,  894.653
turboFFT, 2, 0,    0.009,    0.004,    0.014
turboFFT, 2, 1,    0.009,    0.009,    0.028
turboFFT, 2, 2,    0.009,    0.017,    0.056
turboFFT, 2, 3,    0.009,    0.035,    0.112
turboFFT, 2, 4,    0.009,    0.070,    0.223
turboFFT, 2, 5,    0.009,    0.140,    0.450
turboFFT, 2, 6,    0.010,    0.267,    0.855
turboFFT, 2, 7,    0.010,    0.535,    1.713
turboFFT, 2, 8,    0.010,    1.075,    3.441
turboFFT, 2, 9,    0.010,    2.135,    6.834
turboFFT, 2, 10,    0.010,    4.271,   13.667
turboFFT, 2, 11,    0.010,    8.494,   27.180
turboFFT, 2, 12,    0.010,   16.495,   52.784
turboFFT, 2, 13,    0.010,   31.693,  101.418
turboFFT, 2, 14,    0.012,   56.079,  179.452
turboFFT, 2, 15,    0.015,   88.870,  284.383
turboFFT, 2, 16,    0.022,  117.650,  376.481
turboFFT, 2, 17,    0.033,  160.376,  513.203
turboFFT, 2, 18,    0.059,  176.352,  564.327
turboFFT, 2, 19,    0.106,  197.012,  630.438
turboFFT, 2, 20,    0.200,  210.119,  672.380
turboFFT, 2, 21,    0.385,  217.617,  696.375
turboFFT, 2, 22,    0.757,  221.691,  709.411
turboFFT, 2, 23,    1.501,  223.610,  715.553
turboFFT, 2, 24,    3.002,  223.514,  715.244
turboFFT, 2, 25,    6.155,  218.055,  697.777
turboFFT, 2, 26,   12.602,  213.002,  681.606
turboFFT, 3, 0,    0.010,    0.012,    0.026
turboFFT, 3, 1,    0.010,    0.024,    0.052
turboFFT, 3, 2,    0.010,    0.049,    0.105
turboFFT, 3, 3,    0.010,    0.097,    0.208
turboFFT, 3, 4,    0.010,    0.195,    0.416
turboFFT, 3, 5,    0.010,    0.380,    0.810
turboFFT, 3, 6,    0.010,    0.753,    1.607
turboFFT, 3, 7,    0.010,    1.503,    3.207
turboFFT, 3, 8,    0.010,    2.985,    6.368
turboFFT, 3, 9,    0.010,    5.935,   12.662
turboFFT, 3, 10,    0.011,   11.449,   24.425
turboFFT, 3, 11,    0.011,   22.715,   48.459
turboFFT, 3, 12,    0.011,   43.823,   93.489
turboFFT, 3, 13,    0.012,   80.063,  170.800
turboFFT, 3, 14,    0.015,  127.284,  271.539
turboFFT, 3, 15,    0.021,  187.346,  399.671
turboFFT, 3, 16,    0.034,  228.806,  488.118
turboFFT, 3, 17,    0.060,  260.160,  555.008
turboFFT, 3, 18,    0.107,  294.482,  628.228
turboFFT, 3, 19,    0.199,  315.983,  674.098
turboFFT, 3, 20,    0.383,  328.224,  700.212
turboFFT, 3, 21,    0.752,  334.532,  713.669
turboFFT, 3, 22,    1.489,  337.918,  720.891
turboFFT, 3, 23,    2.983,  337.495,  719.989
turboFFT, 3, 24,    6.128,  328.546,  700.898
turboFFT, 3, 25,   12.632,  318.757,  680.014
turboFFT, 4, 0,    0.010,    0.032,    0.051
turboFFT, 4, 1,    0.010,    0.063,    0.100
turboFFT, 4, 2,    0.010,    0.132,    0.211
turboFFT, 4, 3,    0.010,    0.255,    0.408
turboFFT, 4, 4,    0.010,    0.533,    0.852
turboFFT, 4, 5,    0.011,    0.961,    1.537
turboFFT, 4, 6,    0.010,    2.036,    3.257
turboFFT, 4, 7,    0.011,    3.855,    6.169
turboFFT, 4, 8,    0.010,    7.985,   12.776
turboFFT, 4, 9,    0.011,   15.478,   24.764
turboFFT, 4, 10,    0.011,   30.082,   48.132
turboFFT, 4, 11,    0.011,   58.165,   93.064
turboFFT, 4, 12,    0.013,   99.951,  159.922
turboFFT, 4, 13,    0.016,  164.564,  263.303
turboFFT, 4, 14,    0.021,  248.770,  398.032
turboFFT, 4, 15,    0.034,  312.791,  500.466
turboFFT, 4, 16,    0.060,  347.930,  556.687
turboFFT, 4, 17,    0.105,  397.839,  636.542
turboFFT, 4, 18,    0.194,  431.321,  690.114
turboFFT, 4, 19,    0.373,  449.458,  719.132
turboFFT, 4, 20,    0.731,  458.881,  734.210
turboFFT, 4, 21,    1.446,  464.071,  742.514
turboFFT, 4, 22,    2.876,  466.742,  746.787
turboFFT, 4, 23,    6.041,  444.340,  710.943
turboFFT, 4, 24,   12.498,  429.567,  687.307
turboFFT, 5, 0,    0.011,    0.072,    0.092
turboFFT, 5, 1,    0.011,    0.144,    0.184
turboFFT, 5, 2,    0.011,    0.288,    0.369
turboFFT, 5, 3,    0.011,    0.577,    0.738
turboFFT, 5, 4,    0.012,    1.064,    1.361
turboFFT, 5, 5,    0.012,    2.223,    2.845
turboFFT, 5, 6,    0.011,    4.473,    5.725
turboFFT, 5, 7,    0.012,    8.854,   11.334
turboFFT, 5, 8,    0.012,   17.486,   22.383
turboFFT, 5, 9,    0.012,   34.764,   44.498
turboFFT, 5, 10,    0.013,   65.406,   83.720
turboFFT, 5, 11,    0.013,  124.939,  159.922
turboFFT, 5, 12,    0.016,  207.036,  265.006
turboFFT, 5, 13,    0.021,  310.632,  397.610
turboFFT, 5, 14,    0.030,  432.022,  552.988
turboFFT, 5, 15,    0.059,  441.403,  564.996
turboFFT, 5, 16,    0.105,  497.540,  636.851
turboFFT, 5, 17,    0.192,  545.315,  698.004
turboFFT, 5, 18,    0.363,  577.924,  739.743
turboFFT, 5, 19,    0.702,  597.512,  764.815
turboFFT, 5, 20,    1.380,  607.666,  777.812
turboFFT, 5, 21,    2.736,  613.118,  784.791
turboFFT, 5, 22,    5.495,  610.626,  781.601
turboFFT, 5, 23,   11.854,  566.149,  724.671
turboFFT, 6, 0,    0.011,    0.181,    0.193
turboFFT, 6, 1,    0.011,    0.350,    0.373
turboFFT, 6, 2,    0.011,    0.703,    0.750
turboFFT, 6, 3,    0.011,    1.399,    1.493
turboFFT, 6, 4,    0.011,    2.767,    2.952
turboFFT, 6, 5,    0.011,    5.522,    5.890
turboFFT, 6, 6,    0.011,   10.860,   11.584
turboFFT, 6, 7,    0.012,   21.327,   22.749
turboFFT, 6, 8,    0.012,   41.728,   44.510
turboFFT, 6, 9,    0.013,   73.598,   78.505
turboFFT, 6, 10,    0.015,  128.940,  137.536
turboFFT, 6, 11,    0.019,  209.229,  223.177
turboFFT, 6, 12,    0.026,  297.566,  317.404
turboFFT, 6, 13,    0.041,  384.511,  410.145
turboFFT, 6, 14,    0.073,  428.975,  457.574
turboFFT, 6, 15,    0.134,  470.264,  501.615
turboFFT, 6, 16,    0.254,  494.966,  527.964
turboFFT, 6, 17,    0.495,  508.701,  542.615
turboFFT, 6, 18,    0.976,  515.717,  550.098
turboFFT, 6, 19,    1.938,  519.430,  554.059
turboFFT, 6, 20,    3.898,  516.439,  550.868
turboFFT, 6, 21,    8.070,  498.943,  532.206
turboFFT, 6, 22,   16.534,  487.066,  519.538
turboFFT, 7, 0,    0.011,    0.393,    0.359
turboFFT, 7, 1,    0.012,    0.771,    0.705
turboFFT, 7, 2,    0.012,    1.530,    1.399
turboFFT, 7, 3,    0.012,    3.067,    2.804
turboFFT, 7, 4,    0.012,    6.087,    5.565
turboFFT, 7, 5,    0.012,   12.092,   11.055
turboFFT, 7, 6,    0.012,   23.672,   21.643
turboFFT, 7, 7,    0.012,   46.594,   42.600
turboFFT, 7, 8,    0.013,   91.057,   83.252
turboFFT, 7, 9,    0.015,  157.193,  143.719
turboFFT, 7, 10,    0.017,  273.223,  249.804
turboFFT, 7, 11,    0.021,  433.177,  396.048
turboFFT, 7, 12,    0.031,  589.656,  539.114
turboFFT, 7, 13,    0.054,  679.029,  620.827
turboFFT, 7, 14,    0.093,  786.261,  718.867
turboFFT, 7, 15,    0.171,  860.052,  786.334
turboFFT, 7, 16,    0.326,  901.662,  824.377
turboFFT, 7, 17,    0.635,  924.833,  845.562
turboFFT, 7, 18,    1.253,  937.194,  856.863
turboFFT, 7, 19,    2.538,  925.297,  845.986
turboFFT, 7, 20,    5.383,  872.630,  797.833
turboFFT, 7, 21,   11.533,  814.626,  744.801
turboFFT, 8, 0,    0.013,    0.767,    0.614
turboFFT, 8, 1,    0.014,    1.504,    1.203
turboFFT, 8, 2,    0.014,    2.983,    2.386
turboFFT, 8, 3,    0.014,    5.995,    4.796
turboFFT, 8, 4,    0.014,   11.871,    9.497
turboFFT, 8, 5,    0.014,   23.993,   19.194
turboFFT, 8, 6,    0.014,   46.482,   37.186
turboFFT, 8, 7,    0.014,   90.499,   72.399
turboFFT, 8, 8,    0.015,  179.767,  143.814
turboFFT, 8, 9,    0.019,  282.678,  226.142
turboFFT, 8, 10,    0.023,  455.427,  364.342
turboFFT, 8, 11,    0.031,  677.095,  541.676
turboFFT, 8, 12,    0.056,  749.240,  599.392
turboFFT, 8, 13,    0.097,  861.607,  689.286
turboFFT, 8, 14,    0.177,  949.333,  759.466
turboFFT, 8, 15,    0.335, 1002.080,  801.664
turboFFT, 8, 16,    0.652, 1029.681,  823.745
turboFFT, 8, 17,    1.285, 1044.828,  835.862
turboFFT, 8, 18,    2.553, 1051.494,  841.195
turboFFT, 8, 19,    5.375,  998.873,  799.099
turboFFT, 8, 20,   11.113,  966.224,  772.979
turboFFT, 9, 0,    0.012,    2.002,    1.423
turboFFT, 9, 1,    0.012,    3.728,    2.651
turboFFT, 9, 2,    0.012,    7.736,    5.501
turboFFT, 9, 3,    0.013,   14.638,   10.409
turboFFT, 9, 4,    0.012,   30.197,   21.473
turboFFT, 9, 5,    0.012,   60.472,   43.003
turboFFT, 9, 6,    0.014,  106.939,   76.045
turboFFT, 9, 7,    0.014,  210.123,  149.421
turboFFT, 9, 8,    0.016,  361.058,  256.752
turboFFT, 9, 9,    0.019,  618.523,  439.839
turboFFT, 9, 10,    0.026,  894.757,  636.272
turboFFT, 9, 11,    0.048,  989.040,  703.317
turboFFT, 9, 12,    0.089, 1063.436,  756.221
turboFFT, 9, 13,    0.164, 1152.158,  819.312
turboFFT, 9, 14,    0.315, 1196.810,  851.065
turboFFT, 9, 15,    0.618, 1221.022,  868.283
turboFFT, 9, 16,    1.224, 1233.625,  877.245
turboFFT, 9, 17,    2.444, 1235.500,  878.578
turboFFT, 9, 18,    4.978, 1213.243,  862.750
turboFFT, 9, 19,   10.491, 1151.418,  818.786
turboFFT, 10, 0,    0.014,    3.604,    2.307
turboFFT, 10, 1,    0.014,    7.064,    4.521
turboFFT, 10, 2,    0.014,   14.194,    9.084
turboFFT, 10, 3,    0.014,   28.578,   18.290
turboFFT, 10, 4,    0.015,   56.153,   35.938
turboFFT, 10, 5,    0.015,  110.392,   70.651
turboFFT, 10, 6,    0.015,  213.779,  136.818
turboFFT, 10, 7,    0.019,  350.805,  224.515
turboFFT, 10, 8,    0.023,  572.467,  366.379
turboFFT, 10, 9,    0.030,  869.824,  556.687
turboFFT, 10, 10,    0.056,  936.122,  599.118
turboFFT, 10, 11,    0.097, 1078.285,  690.102
turboFFT, 10, 12,    0.173, 1212.305,  775.875
turboFFT, 10, 13,    0.325, 1288.760,  824.806
turboFFT, 10, 14,    0.631, 1328.590,  850.297
turboFFT, 10, 15,    1.242, 1351.251,  864.800
turboFFT, 10, 16,    2.469, 1358.778,  869.618
turboFFT, 10, 17,    5.086, 1319.440,  844.441
turboFFT, 10, 18,   10.814, 1241.203,  794.370
turboFFT, 11, 0,    0.019,    5.979,    3.479
turboFFT, 11, 1,    0.019,   11.788,    6.859
turboFFT, 11, 2,    0.019,   23.486,   13.665
turboFFT, 11, 3,    0.019,   46.392,   26.992
turboFFT, 11, 4,    0.019,   92.784,   53.984
turboFFT, 11, 5,    0.019,  185.507,  107.931
turboFFT, 11, 6,    0.021,  350.740,  204.067
turboFFT, 11, 7,    0.028,  508.820,  296.041
turboFFT, 11, 8,    0.037,  789.833,  459.539
turboFFT, 11, 9,    0.059,  979.265,  569.754
turboFFT, 11, 10,    0.102, 1131.456,  658.302
turboFFT, 11, 11,    0.178, 1293.180,  752.396
turboFFT, 11, 12,    0.332, 1389.907,  808.673
turboFFT, 11, 13,    0.638, 1446.950,  841.862
turboFFT, 11, 14,    1.250, 1476.709,  859.176
turboFFT, 11, 15,    2.477, 1489.924,  866.865
turboFFT, 11, 16,    5.297, 1393.717,  810.890
turboFFT, 11, 17,   11.450, 1289.477,  750.241
turboFFT, 12, 0,    0.026,    9.287,    4.953
turboFFT, 12, 1,    0.027,   18.147,    9.679
turboFFT, 12, 2,    0.027,   36.235,   19.325
