turboFFT, 1, 0,    0.002,    0.005,    0.030
turboFFT, 1, 1,    0.002,    0.012,    0.074
turboFFT, 1, 2,    0.002,    0.023,    0.150
turboFFT, 1, 3,    0.002,    0.047,    0.298
turboFFT, 1, 4,    0.002,    0.093,    0.596
turboFFT, 1, 5,    0.002,    0.188,    1.205
turboFFT, 1, 6,    0.002,    0.375,    2.397
turboFFT, 1, 7,    0.002,    0.743,    4.758
turboFFT, 1, 8,    0.012,    0.210,    1.342
turboFFT, 1, 9,    0.012,    0.418,    2.672
turboFFT, 1, 10,    0.012,    0.829,    5.308
turboFFT, 1, 11,    0.012,    1.657,   10.606
turboFFT, 1, 12,    0.012,    3.285,   21.021
turboFFT, 1, 13,    0.013,    6.537,   41.839
turboFFT, 1, 14,    0.013,   12.893,   82.518
turboFFT, 1, 15,    0.013,   25.178,  161.141
turboFFT, 1, 16,    0.013,   49.266,  315.304
turboFFT, 1, 17,    0.014,   93.154,  596.188
turboFFT, 1, 18,    0.017,  156.935, 1004.383
turboFFT, 1, 19,    0.035,  148.339,  949.367
turboFFT, 1, 20,    0.070,  150.866,  965.540
turboFFT, 1, 21,    0.129,  162.511, 1040.073
turboFFT, 1, 22,    0.247,  169.908, 1087.410
turboFFT, 1, 23,    0.483,  173.663, 1111.442
turboFFT, 1, 24,    0.957,  175.303, 1121.937
turboFFT, 1, 25,    1.900,  176.642, 1130.508
turboFFT, 1, 26,    3.788,  177.154, 1133.785
turboFFT, 1, 27,    7.561,  177.523, 1136.150
turboFFT, 2, 0,    0.002,    0.022,    0.071
turboFFT, 2, 1,    0.002,    0.048,    0.153
turboFFT, 2, 2,    0.002,    0.095,    0.304
turboFFT, 2, 3,    0.002,    0.190,    0.610
turboFFT, 2, 4,    0.002,    0.380,    1.217
turboFFT, 2, 5,    0.002,    0.756,    2.420
turboFFT, 2, 6,    0.002,    1.518,    4.858
turboFFT, 2, 7,    0.002,    3.025,    9.679
turboFFT, 2, 8,    0.013,    0.763,    2.442
turboFFT, 2, 9,    0.014,    1.495,    4.785
turboFFT, 2, 10,    0.014,    2.975,    9.521
turboFFT, 2, 11,    0.014,    5.976,   19.122
turboFFT, 2, 12,    0.014,   11.722,   37.509
turboFFT, 2, 13,    0.014,   23.368,   74.779
turboFFT, 2, 14,    0.014,   46.147,  147.670
turboFFT, 2, 15,    0.015,   89.452,  286.246
turboFFT, 2, 16,    0.015,  174.298,  557.753
turboFFT, 2, 17,    0.017,  299.963,  959.883
turboFFT, 2, 18,    0.032,  325.661, 1042.115
turboFFT, 2, 19,    0.073,  285.349,  913.115
turboFFT, 2, 20,    0.142,  295.127,  944.408
turboFFT, 2, 21,    0.275,  304.808,  975.385
turboFFT, 2, 22,    0.536,  313.234, 1002.349
turboFFT, 2, 23,    1.064,  315.349, 1009.116
turboFFT, 2, 24,    2.111,  317.894, 1017.260
turboFFT, 2, 25,    4.216,  318.318, 1018.616
turboFFT, 2, 26,    8.474,  316.767, 1013.655
turboFFT, 3, 0,    0.002,    0.063,    0.134
turboFFT, 3, 1,    0.002,    0.130,    0.276
turboFFT, 3, 2,    0.002,    0.288,    0.614
turboFFT, 3, 3,    0.002,    0.636,    1.356
turboFFT, 3, 4,    0.002,    1.279,    2.729
turboFFT, 3, 5,    0.002,    2.505,    5.344
turboFFT, 3, 6,    0.002,    5.106,   10.894
turboFFT, 3, 7,    0.016,    0.982,    2.094
turboFFT, 3, 8,    0.016,    1.934,    4.127
turboFFT, 3, 9,    0.016,    3.873,    8.263
turboFFT, 3, 10,    0.016,    7.731,   16.493
turboFFT, 3, 11,    0.016,   15.166,   32.354
turboFFT, 3, 12,    0.016,   30.272,   64.580
turboFFT, 3, 13,    0.016,   59.767,  127.502
turboFFT, 3, 14,    0.018,  110.703,  236.166
turboFFT, 3, 15,    0.020,  195.887,  417.893
turboFFT, 3, 16,    0.023,  348.794,  744.093
turboFFT, 3, 17,    0.041,  385.930,  823.317
turboFFT, 3, 18,    0.071,  442.711,  944.450
turboFFT, 3, 19,    0.135,  464.915,  991.819
turboFFT, 3, 20,    0.253,  497.887, 1062.158
turboFFT, 3, 21,    0.482,  521.877, 1113.338
turboFFT, 3, 22,    0.947,  531.407, 1133.668
turboFFT, 3, 23,    1.878,  535.969, 1143.401
turboFFT, 3, 24,    3.745,  537.596, 1146.871
turboFFT, 3, 25,    7.531,  534.685, 1140.662
turboFFT, 4, 0,    0.002,    0.183,    0.294
turboFFT, 4, 1,    0.002,    0.372,    0.596
turboFFT, 4, 2,    0.002,    0.671,    1.074
turboFFT, 4, 3,    0.002,    1.338,    2.140
turboFFT, 4, 4,    0.002,    2.685,    4.295
turboFFT, 4, 5,    0.002,    5.307,    8.491
turboFFT, 4, 6,    0.002,   12.053,   19.284
turboFFT, 4, 7,    0.017,    2.368,    3.788
turboFFT, 4, 8,    0.017,    4.813,    7.701
turboFFT, 4, 9,    0.017,    9.592,   15.347
turboFFT, 4, 10,    0.017,   19.094,   30.550
turboFFT, 4, 11,    0.017,   37.961,   60.738
turboFFT, 4, 12,    0.018,   74.772,  119.635
turboFFT, 4, 13,    0.019,  137.265,  219.625
turboFFT, 4, 14,    0.020,  264.685,  423.496
turboFFT, 4, 15,    0.023,  456.379,  730.206
turboFFT, 4, 16,    0.039,  537.401,  859.841
turboFFT, 4, 17,    0.070,  598.366,  957.385
turboFFT, 4, 18,    0.132,  636.766, 1018.826
turboFFT, 4, 19,    0.246,  681.230, 1089.968
turboFFT, 4, 20,    0.469,  715.927, 1145.484
turboFFT, 4, 21,    0.921,  728.681, 1165.890
turboFFT, 4, 22,    1.826,  735.173, 1176.277
turboFFT, 4, 23,    3.635,  738.554, 1181.687
turboFFT, 4, 24,    7.277,  737.791, 1180.466
turboFFT, 5, 0,    0.002,    0.458,    0.586
turboFFT, 5, 1,    0.002,    0.894,    1.145
turboFFT, 5, 2,    0.002,    1.736,    2.222
turboFFT, 5, 3,    0.002,    3.817,    4.885
turboFFT, 5, 4,    0.002,    7.547,    9.660
turboFFT, 5, 5,    0.002,   15.180,   19.431
turboFFT, 5, 6,    0.020,    2.519,    3.225
turboFFT, 5, 7,    0.021,    4.947,    6.332
turboFFT, 5, 8,    0.021,    9.869,   12.632
turboFFT, 5, 9,    0.021,   19.665,   25.171
turboFFT, 5, 10,    0.021,   38.295,   49.017
turboFFT, 5, 11,    0.021,   79.417,  101.653
turboFFT, 5, 12,    0.021,  159.328,  203.940
turboFFT, 5, 13,    0.022,  292.864,  374.866
turboFFT, 5, 14,    0.025,  526.478,  673.892
turboFFT, 5, 15,    0.037,  702.332,  898.985
turboFFT, 5, 16,    0.068,  775.978,  993.252
turboFFT, 5, 17,    0.132,  794.646, 1017.146
turboFFT, 5, 18,    0.242,  866.099, 1108.607
turboFFT, 5, 19,    0.457,  918.167, 1175.254
turboFFT, 5, 20,    0.894,  938.007, 1200.650
turboFFT, 5, 21,    1.770,  947.898, 1213.309
